# {"t_start": 1545333012.1042702, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,1.221174
-1.0,1,1.221828
-1.0,1,1.222468
-1.0,1,1.223041
-1.0,1,1.223608
-1.0,1,1.224169
-1.0,1,1.224803
-1.0,1,1.225369
-1.0,1,1.225932
-1.0,1,1.226492
-1.0,1,1.227059
-1.0,1,1.227685
-1.0,1,1.228256
-1.0,1,1.228822
-1.0,1,1.22939
-1.0,1,1.23008
-1.0,1,1.230639
-1.0,1,1.231263
-1.0,1,1.231823
-1.0,1,1.232396
-1.0,1,1.233035
-1.0,1,1.233602
-1.0,1,1.234161
-1.0,1,1.234722
-1.0,1,1.235284
-1.0,1,1.235907
-1.0,1,1.236532
-1.0,1,1.237159
-1.0,1,1.237788
-1.0,1,1.238364
-1.0,1,1.238933
-1.0,1,1.239559
-1.0,1,1.240183
-1.0,1,1.240808
-1.0,1,1.241441
-1.0,1,1.242073
-1.0,1,1.242705
-1.0,1,1.243334
-1.0,1,1.243964
-1.0,1,1.244591
-1.0,1,1.245155
-1.0,1,1.245788
-1.0,1,1.246412
-1.0,1,1.246977
-1.0,1,1.24754
